; "ClFFT Informations","Device","Tesla K80","Hardware","OpenCL 1.2 CUDA","Software","352.39","OpenCL","OpenCL C 1.2 ","ComputeUnits","13","clFFT","2.12.1"
; "Time_ContextCreate [ms]", 861.308
; "Time_ContextDestroy [ms]", 68.547
"library","inplace","complex","precision","dim","kind","nx","ny","nz","run","success","Time_Device [ms]","Time_Allocation [ms]","Time_PlanInit [ms]","Time_Upload [ms]","Time_FFT [ms]","Time_iFFT [ms]","Time_Download [ms]","Time_PlanDestroy [ms]","Time_Total [ms]","Size_DeviceBuffer [bytes]","Size_DevicePlan [bytes]"
"ClFFT","Inplace","Complex","float",1,"powerof2",16777216,0,0,4,"Success",114.089,0.001739,16.5579,14.8246,42.6758,42.1638,14.4237,0.504168,131.153,1.34218e+08,1.36315e+08
"ClFFT","Inplace","Complex","float",1,"powerof2",33554432,0,0,0,"Success",216.019,0.001626,11.3451,29.4144,80.0925,77.7846,28.7264,0.70539,228.071,2.68435e+08,2.7263e+08
"ClFFT","Inplace","Complex","float",1,"powerof2",33554432,0,0,1,"Success",216.453,0.001591,11.3564,29.3631,80.0392,78.3281,28.7221,0.706759,228.519,2.68435e+08,2.7263e+08
"ClFFT","Inplace","Complex","float",1,"powerof2",33554432,0,0,2,"Success",215.506,0.001724,11.3497,29.3566,79.5121,77.9126,28.7244,0.696375,227.555,2.68435e+08,2.7263e+08
"ClFFT","Inplace","Complex","float",1,"powerof2",33554432,0,0,3,"Success",214.885,0.001753,11.3368,29.3729,79.0588,77.7303,28.722,0.697848,226.922,2.68435e+08,2.7263e+08
"ClFFT","Inplace","Complex","float",1,"powerof2",33554432,0,0,4,"Success",215.939,0.001688,11.3597,29.3745,79.6708,78.155,28.7381,0.737002,228.038,2.68435e+08,2.7263e+08
"ClFFT","Inplace","Complex","float",1,"powerof2",67108864,0,0,0,"Success",436.427,0.001641,11.7752,58.4715,161.058,159.568,57.3281,0.813586,449.018,5.36871e+08,5.4526e+08
"ClFFT","Inplace","Complex","float",1,"powerof2",67108864,0,0,1,"Success",436.311,0.001749,11.8001,58.4987,160.82,159.686,57.3065,0.803377,448.917,5.36871e+08,5.4526e+08
"ClFFT","Inplace","Complex","float",1,"powerof2",67108864,0,0,2,"Success",437.496,0.001789,11.8283,58.4711,160.858,160.848,57.3174,0.807052,450.133,5.36871e+08,5.4526e+08
"ClFFT","Inplace","Complex","float",1,"powerof2",67108864,0,0,3,"Success",436.734,0.00176,11.7849,58.4514,161.038,159.925,57.3195,0.806157,449.327,5.36871e+08,5.4526e+08
"ClFFT","Inplace","Complex","float",1,"powerof2",67108864,0,0,4,"Success",436.236,0.00175,11.7836,58.4485,160.363,160.104,57.3197,0.823791,448.845,5.36871e+08,5.4526e+08
"ClFFT","Inplace","Complex","float",1,"powerof2",134217728,0,0,0,"Success",877.916,0.001709,11.688,116.624,325.596,321.185,114.511,0.998155,890.604,1.07374e+09,1.09052e+09
"ClFFT","Inplace","Complex","float",1,"powerof2",134217728,0,0,1,"Success",878.909,0.001771,11.7034,116.523,326.939,320.889,114.557,1.00149,891.616,1.07374e+09,1.09052e+09
"ClFFT","Inplace","Complex","float",1,"powerof2",134217728,0,0,2,"Success",877.305,0.00164,11.6246,116.576,326.327,319.904,114.497,1.01134,889.943,1.07374e+09,1.09052e+09
"ClFFT","Inplace","Complex","float",1,"powerof2",134217728,0,0,3,"Success",880.676,0.001653,11.6287,116.504,327.917,321.735,114.519,1.01235,893.32,1.07374e+09,1.09052e+09
"ClFFT","Inplace","Complex","float",1,"powerof2",134217728,0,0,4,"Success",878.051,0.001787,11.6329,116.644,326.464,320.416,114.526,1.00576,890.692,1.07374e+09,1.09052e+09
"ClFFT","Inplace","Complex","float",2,"powerof2",512,512,0,0,"Success",1.43528,0.002009,3.43312,0.443281,0.362464,0.220771,0.40827,0.426561,5.29748,2.09715e+06,2.09715e+06
"ClFFT","Inplace","Complex","float",2,"powerof2",512,512,0,1,"Success",1.41454,0.002028,3.48445,0.436765,0.358464,0.223633,0.395196,0.425082,5.3266,2.09715e+06,2.09715e+06
"ClFFT","Inplace","Complex","float",2,"powerof2",512,512,0,2,"Success",1.40912,0.001936,3.535,0.435762,0.358787,0.22093,0.393117,0.416661,5.36322,2.09715e+06,2.09715e+06
"ClFFT","Inplace","Complex","float",2,"powerof2",512,512,0,3,"Success",1.39356,0.001881,3.57537,0.435015,0.354955,0.222451,0.380583,0.419532,5.39085,2.09715e+06,2.09715e+06
"ClFFT","Inplace","Complex","float",2,"powerof2",512,512,0,4,"Success",1.39909,0.001939,3.42401,0.432058,0.357435,0.222351,0.386772,0.415057,5.2406,2.09715e+06,2.09715e+06
"ClFFT","Inplace","Complex","float",2,"powerof2",1024,1024,0,0,"Success",5.10175,0.002109,5.58034,1.14136,1.30562,1.21307,1.44117,0.440009,11.1248,8.38861e+06,8.38861e+06
"ClFFT","Inplace","Complex","float",2,"powerof2",1024,1024,0,1,"Success",5.06702,0.002123,5.5622,1.13613,1.30419,1.21715,1.409,0.44273,11.0747,8.38861e+06,8.38861e+06
"ClFFT","Inplace","Complex","float",2,"powerof2",1024,1024,0,2,"Success",4.95055,0.002201,5.56168,1.1257,1.29993,1.21271,1.31169,0.429405,10.9443,8.38861e+06,8.38861e+06
"ClFFT","Inplace","Complex","float",2,"powerof2",1024,1024,0,3,"Success",4.87735,0.002015,5.51477,1.11994,1.30099,1.21281,1.24306,0.429866,10.8245,8.38861e+06,8.38861e+06
"ClFFT","Inplace","Complex","float",2,"powerof2",1024,1024,0,4,"Success",4.80339,0.002013,5.52247,1.11328,1.29164,1.21164,1.18635,0.420601,10.749,8.38861e+06,8.38861e+06
"ClFFT","Inplace","Complex","float",2,"powerof2",2048,2048,0,0,"Success",23.2303,0.001837,8.08,4.88736,6.86012,6.74132,4.74097,0.464351,31.777,3.35544e+07,3.35544e+07
"ClFFT","Inplace","Complex","float",2,"powerof2",2048,2048,0,1,"Success",23.2197,0.001926,8.12341,4.88851,6.87194,6.71591,4.74276,0.469325,31.815,3.35544e+07,3.35544e+07
"ClFFT","Inplace","Complex","float",2,"powerof2",2048,2048,0,2,"Success",23.2238,0.002075,8.09171,4.88927,6.8906,6.70289,4.74051,0.470881,31.7891,3.35544e+07,3.35544e+07
"ClFFT","Inplace","Complex","float",2,"powerof2",2048,2048,0,3,"Success",23.2292,0.002117,8.29992,4.89112,6.8863,6.70715,4.74406,0.467822,31.9997,3.35544e+07,3.35544e+07
"ClFFT","Inplace","Complex","float",2,"powerof2",2048,2048,0,4,"Success",23.2038,0.002279,8.22358,4.89016,6.87182,6.70002,4.74129,0.468973,31.8992,3.35544e+07,3.35544e+07
"ClFFT","Inplace","Complex","float",2,"powerof2",4096,4096,0,0,"Success",117.619,0.001948,15.7033,18.819,41.9843,39.4094,17.4054,0.494192,133.819,1.34218e+08,1.34218e+08
"ClFFT","Inplace","Complex","float",2,"powerof2",4096,4096,0,1,"Success",114.006,0.002252,15.6986,17.6549,40.0805,38.8695,17.4003,0.49084,130.198,1.34218e+08,1.34218e+08
"ClFFT","Inplace","Complex","float",2,"powerof2",4096,4096,0,2,"Success",113.468,0.001832,15.6614,17.6594,39.4142,38.9923,17.4017,0.507047,129.639,1.34218e+08,1.34218e+08
"ClFFT","Inplace","Complex","float",2,"powerof2",4096,4096,0,3,"Success",101.07,0.002019,15.6794,15.7581,34.7196,35.1106,15.4812,0.510495,117.263,1.34218e+08,1.34218e+08
"ClFFT","Inplace","Complex","float",2,"powerof2",4096,4096,0,4,"Success",101.115,0.00188,15.6681,15.7767,34.6879,35.1655,15.4843,0.507278,117.293,1.34218e+08,1.34218e+08
"ClFFT","Inplace","Complex","float",2,"powerof2",8192,8192,0,0,"Success",438.886,0.001708,4.94275,58.5679,160.792,162.196,57.329,0.622826,444.454,5.36871e+08,5.36871e+08
"ClFFT","Inplace","Complex","float",2,"powerof2",8192,8192,0,1,"Success",440.229,0.002034,4.92311,58.5282,162.021,162.358,57.3216,0.632556,445.787,5.36871e+08,5.36871e+08
"ClFFT","Inplace","Complex","float",2,"powerof2",8192,8192,0,2,"Success",440.299,0.002249,4.94027,58.5081,162.243,162.226,57.3222,0.63843,445.881,5.36871e+08,5.36871e+08
"ClFFT","Inplace","Complex","float",2,"powerof2",8192,8192,0,3,"Success",438.437,0.002413,4.91034,58.4978,161.587,161.033,57.3187,0.626188,443.976,5.36871e+08,5.36871e+08
"ClFFT","Inplace","Complex","float",2,"powerof2",8192,8192,0,4,"Success",439.655,0.002276,4.94768,58.4544,162.621,161.262,57.3177,0.625371,445.231,5.36871e+08,5.36871e+08
"ClFFT","Inplace","Complex","float",3,"powerof2",64,64,64,0,"Success",1.85621,0.002282,2.26556,0.584937,0.300561,0.275802,0.694319,0.364513,4.4892,2.09715e+06,0
"ClFFT","Inplace","Complex","float",3,"powerof2",64,64,64,1,"Success",1.86666,0.002586,2.28863,0.585096,0.301757,0.279868,0.699334,0.355867,4.51437,2.09715e+06,0
"ClFFT","Inplace","Complex","float",3,"powerof2",64,64,64,2,"Success",1.80944,0.002153,2.24304,0.579724,0.301826,0.274864,0.652319,0.361554,4.41681,2.09715e+06,0
"ClFFT","Inplace","Complex","float",3,"powerof2",64,64,64,3,"Success",1.76654,0.002031,2.22689,0.562382,0.301332,0.275048,0.62717,0.348075,4.34411,2.09715e+06,0
"ClFFT","Inplace","Complex","float",3,"powerof2",64,64,64,4,"Success",1.73072,0.002908,2.25783,0.554291,0.304309,0.275385,0.596081,0.351416,4.34346,2.09715e+06,0
"ClFFT","Inplace","Complex","float",3,"powerof2",128,128,128,0,"Success",9.27044,0.001757,3.80776,2.5768,1.90189,1.88737,2.90378,0.333618,13.4141,1.67772e+07,0
"ClFFT","Inplace","Complex","float",3,"powerof2",128,128,128,1,"Success",9.08827,0.001763,3.81993,2.55899,1.89837,1.8924,2.738,0.323132,13.2337,1.67772e+07,0
"ClFFT","Inplace","Complex","float",3,"powerof2",128,128,128,2,"Success",8.93503,0.001705,3.78103,2.56308,1.90298,1.89337,2.57508,0.32036,13.0387,1.67772e+07,0
"ClFFT","Inplace","Complex","float",3,"powerof2",128,128,128,3,"Success",8.81803,0.001647,3.78681,2.55195,1.89966,1.88902,2.47691,0.33013,12.9372,1.67772e+07,0
"ClFFT","Inplace","Complex","float",3,"powerof2",128,128,128,4,"Success",8.78914,0.002127,3.75641,2.54008,1.90012,1.88568,2.46278,0.313933,12.8621,1.67772e+07,0
"ClFFT","Inplace","Complex","float",3,"powerof2",128,256,128,0,"Success",19.4723,0.002174,3.70718,4.92835,4.88931,4.87262,4.78141,0.365754,23.5479,3.35544e+07,0
"ClFFT","Inplace","Complex","float",3,"powerof2",128,256,128,1,"Success",19.44,0.002044,3.7015,4.91573,4.88737,4.8718,4.76436,0.350701,23.4949,3.35544e+07,0
"ClFFT","Inplace","Complex","float",3,"powerof2",128,256,128,2,"Success",19.4049,0.001923,3.66876,4.90474,4.87953,4.86151,4.75866,0.351926,23.4282,3.35544e+07,0
"ClFFT","Inplace","Complex","float",3,"powerof2",128,256,128,3,"Success",19.3902,0.00143,3.66457,4.88694,4.8806,4.86276,4.75933,0.352763,23.4095,3.35544e+07,0
"ClFFT","Inplace","Complex","float",3,"powerof2",128,256,128,4,"Success",19.3805,0.001618,3.62641,4.88363,4.87897,4.86301,4.7543,0.354973,23.3641,3.35544e+07,0
"ClFFT","Inplace","Complex","float",3,"powerof2",256,256,256,0,"Success",92.5848,0.00159,3.43057,18.8233,27.6071,27.5428,18.611,0.402021,96.4196,1.34218e+08,0
"ClFFT","Inplace","Complex","float",3,"powerof2",256,256,256,1,"Success",89.2172,0.001589,3.42155,18.5691,26.4312,26.4029,17.8134,0.425741,93.0667,1.34218e+08,0
"ClFFT","Inplace","Complex","float",3,"powerof2",256,256,256,2,"Success",82.2171,0.001561,3.41154,18.0341,25.901,22.7635,15.5179,0.399628,86.0305,1.34218e+08,0
"ClFFT","Inplace","Complex","float",3,"powerof2",256,256,256,3,"Success",76.9165,0.001685,3.43774,15.7482,22.7932,22.7793,15.5951,0.392258,80.7489,1.34218e+08,0
"ClFFT","Inplace","Complex","float",3,"powerof2",256,256,256,4,"Success",71.7421,0.00208,3.43416,14.7911,21.2596,21.2333,14.4575,0.401752,75.5807,1.34218e+08,0
"ClFFT","Inplace","Complex","float",3,"powerof2",512,512,512,0,"Success",1067.73,0.002065,5.15154,116.133,419.171,417.67,114.761,0.529534,1073.42,1.07374e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",512,512,512,1,"Success",1067.88,0.002166,5.17403,116.144,419.16,417.823,114.747,0.525392,1073.58,1.07374e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",512,512,512,2,"Success",1068,0.002183,5.66037,116.401,419.137,417.725,114.739,0.530762,1074.2,1.07374e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",512,512,512,3,"Success",1067.85,0.002114,5.1233,116.119,419.244,417.721,114.762,0.518476,1073.49,1.07374e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",512,512,512,4,"Success",1068.01,0.00211,5.11827,116.141,419.318,417.788,114.758,0.525613,1073.65,1.07374e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,512,512,0,"Success",2249.42,0.001692,6.15972,232.498,895.15,892.225,229.544,0.66259,2256.24,2.14748e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,512,512,1,"Success",2249.27,0.001741,6.1571,232.536,895.333,891.973,229.432,0.663808,2256.1,2.14748e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,512,512,2,"Success",2249.12,0.001702,6.14835,232.564,895.046,891.941,229.567,0.663143,2255.93,2.14748e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,512,512,3,"Success",2249.57,0.001558,6.16402,232.626,895.306,892.097,229.537,0.66587,2256.4,2.14748e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,512,512,4,"Success",2249.42,0.00172,6.15545,232.48,895.275,892.117,229.543,0.659062,2256.23,2.14748e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,1024,512,0,"Success",4658.15,0.001564,7.31984,509.04,1848.61,1833.25,467.24,0.936663,4666.4,4.29497e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,1024,512,1,"Success",4658.27,0.002102,7.2231,509.003,1848.72,1833.38,467.175,0.961193,4666.46,4.29497e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,1024,512,2,"Success",4662.78,0.001897,7.19929,508.955,1848.48,1833.64,471.71,0.993529,4670.97,4.29497e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,1024,512,3,"Success",4658.56,0.001655,7.19076,509.376,1848.55,1833.4,467.231,0.919248,4666.67,4.29497e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,1024,512,4,"Success",4658.23,0.001654,7.18958,509.164,1848.84,1832.99,467.226,0.930143,4666.35,4.29497e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,1024,1024,0,"Success",9874.36,0.001588,8.20905,1016.84,3950.69,3974.37,932.459,1.45685,9884.03,8.58993e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,1024,1024,1,"Success",9873.45,0.001733,8.24606,1016.03,3950.35,3974.7,932.372,1.46497,9883.16,8.58993e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,1024,1024,2,"Success",9873.92,0.001739,8.22719,1016.45,3950.65,3974.43,932.385,1.46896,9883.62,8.58993e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,1024,1024,3,"Success",9952.23,0.001762,8.20588,1093.42,3951.37,3974.99,932.447,1.46097,9961.9,8.58993e+09,0
"ClFFT","Inplace","Complex","float",3,"powerof2",1024,1024,1024,4,"Success",9873.93,0.001751,8.2023,1017.04,3950.24,3974.69,931.958,1.54697,9883.68,8.58993e+09,0
"ClFFT","Inplace","Complex","float",1,"radix357",390625,0,0,0,"Success",3.62612,0.001608,4.65205,0.647607,1.2626,1.12898,0.586405,0.422342,8.70269,3.125e+06,3.125e+06
"ClFFT","Inplace","Complex","float",1,"radix357",390625,0,0,1,"Success",3.61152,0.001691,4.66797,0.648642,1.26349,1.1257,0.573209,0.431485,8.7132,3.125e+06,3.125e+06
"ClFFT","Inplace","Complex","float",1,"radix357",390625,0,0,2,"Success",3.60656,0.001627,4.62408,0.644028,1.2554,1.13397,0.572675,0.427916,8.6607,3.125e+06,3.125e+06
"ClFFT","Inplace","Complex","float",1,"radix357",390625,0,0,3,"Success",3.60328,0.00161,4.81412,0.644854,1.2602,1.12595,0.571803,0.421769,8.84132,3.125e+06,3.125e+06
"ClFFT","Inplace","Complex","float",1,"radix357",390625,0,0,4,"Success",3.61164,0.001688,4.66761,0.649491,1.26313,1.12706,0.571467,0.425646,8.70711,3.125e+06,3.125e+06
"ClFFT","Inplace","Complex","float",1,"radix357",823543,0,0,0,"Success",8.03438,0.001697,13.3011,1.12722,3.00671,2.86373,1.03618,0.426993,21.7648,6.58834e+06,6.58834e+06
"ClFFT","Inplace","Complex","float",1,"radix357",823543,0,0,1,"Success",8.04479,0.001749,13.1843,1.12856,3.01758,2.86114,1.03703,0.424641,21.656,6.58834e+06,6.58834e+06
"ClFFT","Inplace","Complex","float",1,"radix357",823543,0,0,2,"Success",8.03136,0.001729,13.3483,1.13259,3.00196,2.85756,1.03877,0.426699,21.8086,6.58834e+06,6.58834e+06
"ClFFT","Inplace","Complex","float",1,"radix357",823543,0,0,3,"Success",8.04029,0.001684,13.2063,1.12666,2.98884,2.88154,1.04279,0.419381,21.6681,6.58834e+06,6.58834e+06
"ClFFT","Inplace","Complex","float",1,"radix357",823543,0,0,4,"Success",8.02955,0.001785,13.7899,1.12916,2.9901,2.87228,1.03754,0.419363,22.2411,6.58834e+06,6.58834e+06
"ClFFT","Inplace","Complex","float",1,"radix357",1953125,0,0,0,"Success",17.8157,0.001667,12.1056,2.38976,6.61684,6.52637,2.28218,0.434898,30.3584,1.5625e+07,1.5625e+07
"ClFFT","Inplace","Complex","float",1,"radix357",1953125,0,0,1,"Success",17.7881,0.001722,12.1124,2.38912,6.60822,6.50952,2.2807,0.433031,30.3358,1.5625e+07,1.5625e+07
"ClFFT","Inplace","Complex","float",1,"radix357",1953125,0,0,2,"Success",17.7885,0.001788,12.059,2.38436,6.61547,6.50857,2.27958,0.428326,30.2781,1.5625e+07,1.5625e+07
"ClFFT","Inplace","Complex","float",1,"radix357",1953125,0,0,3,"Success",17.806,0.001669,12.0509,2.38592,6.58365,6.55468,2.28124,0.447267,30.3064,1.5625e+07,1.5625e+07
"ClFFT","Inplace","Complex","float",1,"radix357",1953125,0,0,4,"Success",17.797,0.001708,11.9489,2.39255,6.58629,6.5352,2.28243,0.434872,30.183,1.5625e+07,1.5625e+07
"ClFFT","Inplace","Complex","float",1,"radix357",5764801,0,0,0,"Success",56.5553,0.001817,22.672,6.63049,21.6736,21.7868,6.46389,0.471864,79.7017,4.61184e+07,4.61184e+07
"ClFFT","Inplace","Complex","float",1,"radix357",5764801,0,0,1,"Success",56.7221,0.001767,22.6961,6.62562,21.8201,21.8155,6.46014,0.482054,79.903,4.61184e+07,4.61184e+07
"ClFFT","Inplace","Complex","float",1,"radix357",5764801,0,0,2,"Success",56.2625,0.001704,22.443,6.63114,21.6134,21.5549,6.46244,0.473604,79.1814,4.61184e+07,4.61184e+07
"ClFFT","Inplace","Complex","float",1,"radix357",5764801,0,0,3,"Success",56.4366,0.001626,22.792,6.62861,21.7003,21.6431,6.46397,0.487446,79.7183,4.61184e+07,4.61184e+07
"ClFFT","Inplace","Complex","float",1,"radix357",5764801,0,0,4,"Success",56.5894,0.001892,22.6389,6.63407,21.5266,21.9645,6.46354,0.48162,79.7125,4.61184e+07,4.61184e+07
"ClFFT","Inplace","Complex","float",1,"radix357",9765625,0,0,0,"Success",97.9525,0.001761,19.2532,11.0904,39.1512,37.9597,9.75056,0.485296,117.693,7.8125e+07,7.8125e+07
"ClFFT","Inplace","Complex","float",1,"radix357",9765625,0,0,1,"Success",89.0999,0.001589,19.4099,9.99694,34.7582,34.5987,9.74549,0.493111,109.005,7.8125e+07,7.8125e+07
"ClFFT","Inplace","Complex","float",1,"radix357",9765625,0,0,2,"Success",89.4034,0.001765,19.3708,9.99419,35.0246,34.6299,9.75424,0.498096,109.275,7.8125e+07,7.8125e+07
"ClFFT","Inplace","Complex","float",1,"radix357",9765625,0,0,3,"Success",89.2402,0.001759,19.3968,9.99883,35.0353,34.4531,9.75224,0.500201,109.14,7.8125e+07,7.8125e+07
"ClFFT","Inplace","Complex","float",1,"radix357",9765625,0,0,4,"Success",89.2277,0.001805,19.3807,10.0018,34.9054,34.5675,9.75252,0.485872,109.097,7.8125e+07,7.8125e+07
"ClFFT","Inplace","Complex","float",1,"radix357",14348907,0,0,0,"Success",150.419,0.001683,9.00956,14.5405,62.5311,60.3315,13.0153,0.650753,160.082,1.14791e+08,1.14791e+08
"ClFFT","Inplace","Complex","float",1,"radix357",14348907,0,0,1,"Success",136.554,0.001813,9.04259,13.3135,57.1463,53.7436,12.3498,0.655375,146.254,1.14791e+08,1.14791e+08
"ClFFT","Inplace","Complex","float",1,"radix357",14348907,0,0,2,"Success",132.287,0.001688,9.0051,12.7927,53.6066,53.5356,12.3516,0.666229,141.961,1.14791e+08,1.14791e+08
"ClFFT","Inplace","Complex","float",1,"radix357",14348907,0,0,3,"Success",132.303,0.001957,8.99472,12.776,53.7911,53.3773,12.3579,0.679444,141.98,1.14791e+08,1.14791e+08
"ClFFT","Inplace","Complex","float",1,"radix357",14348907,0,0,4,"Success",132.131,0.002045,8.99925,12.7869,53.701,53.2918,12.3508,0.682034,141.815,1.14791e+08,1.14791e+08
"ClFFT","Inplace","Complex","float",1,"radix357",40353607,0,0,0,"Success",382.79,0.001881,14.9046,35.2813,156.226,156.776,34.5058,0.735963,398.433,3.22829e+08,3.22829e+08
"ClFFT","Inplace","Complex","float",1,"radix357",40353607,0,0,1,"Success",383.846,0.001927,14.8973,35.2799,156.982,157.07,34.5136,0.733845,399.48,3.22829e+08,3.22829e+08
"ClFFT","Inplace","Complex","float",1,"radix357",40353607,0,0,2,"Success",383.415,0.001881,14.8922,35.3632,156.389,157.153,34.5087,0.739661,399.049,3.22829e+08,3.22829e+08
"ClFFT","Inplace","Complex","float",1,"radix357",40353607,0,0,3,"Success",383.73,0.001918,14.8857,35.2689,157.454,156.494,34.5124,0.748725,399.367,3.22829e+08,3.22829e+08
"ClFFT","Inplace","Complex","float",1,"radix357",40353607,0,0,4,"Success",384.423,0.001767,14.8754,35.253,157.36,157.306,34.5032,0.745849,400.046,3.22829e+08,3.22829e+08
"ClFFT","Inplace","Complex","float",1,"radix357",129140163,0,0,0,"Success",1184.45,0.001849,10.0415,112.202,481.496,480.675,110.078,1.00185,1195.5,1.03312e+09,1.03312e+09
"ClFFT","Inplace","Complex","float",1,"radix357",129140163,0,0,1,"Success",1184.32,0.001771,10.0364,112.121,481.25,480.755,110.192,1.00785,1195.37,1.03312e+09,1.03312e+09
"ClFFT","Inplace","Complex","float",1,"radix357",129140163,0,0,2,"Success",1184.26,0.002141,10.0322,112.126,481.114,480.83,110.185,1.00036,1195.29,1.03312e+09,1.03312e+09
"ClFFT","Inplace","Complex","float",1,"radix357",129140163,0,0,3,"Success",1184.96,0.001872,10.0365,112.1,481.16,481.473,110.222,0.988509,1195.98,1.03312e+09,1.03312e+09
"ClFFT","Inplace","Complex","float",1,"radix357",129140163,0,0,4,"Success",1184.97,0.001792,10.0309,112.148,481.469,481.181,110.171,0.999108,1196,1.03312e+09,1.03312e+09
"ClFFT","Inplace","Complex","float",2,"radix357",625,343,0,0,"Success",1.65688,0.002637,3.35216,0.482011,0.398517,0.229472,0.54618,0.491785,5.5041,1.715e+06,1.715e+06
"ClFFT","Inplace","Complex","float",2,"radix357",625,343,0,1,"Success",1.62528,0.002657,3.33003,0.473739,0.393422,0.227425,0.530031,0.483173,5.44175,1.715e+06,1.715e+06
"ClFFT","Inplace","Complex","float",2,"radix357",625,343,0,2,"Success",1.60126,0.002307,3.32818,0.465089,0.39916,0.22332,0.513109,0.488934,5.42133,1.715e+06,1.715e+06
"ClFFT","Inplace","Complex","float",2,"radix357",625,343,0,3,"Success",1.55312,0.002702,3.30258,0.451009,0.389926,0.226878,0.484636,0.478645,5.33761,1.715e+06,1.715e+06
"ClFFT","Inplace","Complex","float",2,"radix357",625,343,0,4,"Success",1.53241,0.002551,3.28986,0.443015,0.390361,0.22727,0.471254,0.464511,5.28991,1.715e+06,1.715e+06
"ClFFT","Inplace","Complex","float",2,"radix357",729,2187,0,0,"Success",7.54127,0.001874,7.62788,1.58517,2.1766,2.06397,1.71505,0.428305,15.5999,1.27546e+07,1.27546e+07
"ClFFT","Inplace","Complex","float",2,"radix357",729,2187,0,1,"Success",7.67049,0.001809,7.5586,1.59197,2.20563,2.15912,1.71321,0.423168,15.6546,1.27546e+07,1.27546e+07
"ClFFT","Inplace","Complex","float",2,"radix357",729,2187,0,2,"Success",7.69203,0.001951,7.57583,1.58437,2.26001,2.13145,1.71571,0.423129,15.6934,1.27546e+07,1.27546e+07
"ClFFT","Inplace","Complex","float",2,"radix357",729,2187,0,3,"Success",7.59476,0.001878,7.56482,1.58598,2.18547,2.10791,1.7148,0.431039,15.593,1.27546e+07,1.27546e+07
"ClFFT","Inplace","Complex","float",2,"radix357",729,2187,0,4,"Success",7.56029,0.001904,7.55571,1.59567,2.20217,2.04732,1.71466,0.424665,15.5431,1.27546e+07,1.27546e+07
"ClFFT","Inplace","Complex","float",2,"radix357",2187,2401,0,0,"Success",27.8585,0.002013,16.6889,4.96851,9.12496,9.14572,4.6188,0.480834,45.0307,4.20079e+07,4.20079e+07
"ClFFT","Inplace","Complex","float",2,"radix357",2187,2401,0,1,"Success",27.5876,0.001983,16.599,4.81618,9.10387,9.06043,4.60644,0.478247,44.6675,4.20079e+07,4.20079e+07
"ClFFT","Inplace","Complex","float",2,"radix357",2187,2401,0,2,"Success",27.9672,0.001829,16.7684,4.79407,9.19455,9.37161,4.60635,0.474689,45.2127,4.20079e+07,4.20079e+07
"ClFFT","Inplace","Complex","float",2,"radix357",2187,2401,0,3,"Success",27.3949,0.001932,16.5678,4.79758,9.06507,8.92553,4.60616,0.480854,44.4461,4.20079e+07,4.20079e+07
"ClFFT","Inplace","Complex","float",2,"radix357",2187,2401,0,4,"Success",27.5709,0.001777,16.8636,4.79334,9.13984,9.03236,4.60474,0.473851,44.9107,4.20079e+07,4.20079e+07
"ClFFT","Inplace","Complex","float",2,"radix357",3125,6561,0,0,"Success",163.011,0.001874,11.6072,17.9712,63.8821,63.5608,17.5959,0.523684,175.144,1.64025e+08,1.64025e+08
"ClFFT","Inplace","Complex","float",2,"radix357",3125,6561,0,1,"Success",162.59,0.00228,11.9983,18.0206,63.4102,63.5665,17.5918,0.533883,175.125,1.64025e+08,1.64025e+08
"ClFFT","Inplace","Complex","float",2,"radix357",3125,6561,0,2,"Success",162.652,0.001628,11.6382,18.0168,63.5608,63.4916,17.5825,0.517098,174.81,1.64025e+08,1.64025e+08
"ClFFT","Inplace","Complex","float",2,"radix357",3125,6561,0,3,"Success",162.829,0.002272,12.0589,18.0089,63.6822,63.5405,17.5964,0.516412,175.407,1.64025e+08,1.64025e+08
"ClFFT","Inplace","Complex","float",2,"radix357",3125,6561,0,4,"Success",163.033,0.002281,11.6494,18.0017,63.5576,63.8807,17.5921,0.523746,175.209,1.64025e+08,1.64025e+08
"ClFFT","Inplace","Complex","float",2,"radix357",6561,15625,0,0,"Success",824.198,0.001752,4.87222,88.955,324.104,323.656,87.4812,0.707209,829.779,8.20125e+08,8.20125e+08
